source,target,weight
run,and,435.000000000000000
there,they,435.000000000000000
only,with,434.000000000000000
not,which,434.000000000000000
your,will,434.000000000000000
and,going,434.000000000000000
from,all,433.000000000000000
use,with,433.000000000000000
different,and,433.000000000000000
something,like,433.000000000000000
know,they,433.000000000000000
you,going,432.000000000000000
his,for,432.000000000000000
that,need,432.000000000000000
their,not,432.000000000000000
support,and,432.000000000000000
without,and,431.000000000000000
are,going,431.000000000000000
people,their,431.000000000000000
evidence,that,431.000000000000000
hard,and,430.000000000000000
and,didn,430.000000000000000
with,also,430.000000000000000
many,have,430.000000000000000
could,you,430.000000000000000
but,only,429.000000000000000
and,point,429.000000000000000
only,this,429.000000000000000
more,are,429.000000000000000
their,with,429.000000000000000
right,that,429.000000000000000
this,people,429.000000000000000
only,are,428.000000000000000
now,you,428.000000000000000
long,and,428.000000000000000
this,year,427.000000000000000
but,about,427.000000000000000
but,know,427.000000000000000
have,just,427.000000000000000
from,other,427.000000000000000
this,way,426.000000000000000
can,only,426.000000000000000
know,how,426.000000000000000
that,see,425.000000000000000
had,this,425.000000000000000
for,were,425.000000000000000
law,and,425.000000000000000
support,for,425.000000000000000
and,she,425.000000000000000
there,about,424.000000000000000
you,read,424.000000000000000
but,does,424.000000000000000
did,you,424.000000000000000
have,than,424.000000000000000
and,set,424.000000000000000
that,want,424.000000000000000
one,has,424.000000000000000
just,this,424.000000000000000
way,you,423.000000000000000
god,not,423.000000000000000
about,how,423.000000000000000
not,does,422.000000000000000
told,that,422.000000000000000
don,any,422.000000000000000
can,find,422.000000000000000
them,with,422.000000000000000
does,for,421.000000000000000
and,might,421.000000000000000
this,think,421.000000000000000
not,think,421.000000000000000
many,are,421.000000000000000
can,about,420.000000000000000
when,this,420.000000000000000
like,are,419.000000000000000
better,and,419.000000000000000
free,and,419.000000000000000
but,just,419.000000000000000
just,have,419.000000000000000
and,look,418.000000000000000
think,have,418.000000000000000
for,many,418.000000000000000
thanks,for,417.000000000000000
what,but,417.000000000000000
has,have,417.000000000000000
not,use,417.000000000000000
two,for,417.000000000000000
how,much,416.000000000000000
really,that,416.000000000000000
why,and,416.000000000000000
for,such,416.000000000000000
few,and,416.000000000000000
they,about,416.000000000000000
with,out,415.000000000000000
for,think,415.000000000000000
how,they,415.000000000000000
will,are,414.000000000000000
and,children,414.000000000000000
had,they,414.000000000000000
for,then,414.000000000000000
can,some,414.000000000000000
thanks,advance,413.000000000000000
out,but,413.000000000000000
that,new,413.000000000000000
was,some,413.000000000000000
another,and,412.000000000000000
have,who,412.000000000000000
you,these,412.000000000000000
and,last,412.000000000000000
not,when,412.000000000000000
for,system,412.000000000000000
that,him,412.000000000000000
why,that,411.000000000000000
work,for,411.000000000000000
anyone,have,411.000000000000000
can,also,411.000000000000000
and,read,411.000000000000000
this,should,410.000000000000000
control,and,410.000000000000000
and,put,410.000000000000000
high,and,410.000000000000000
which,from,410.000000000000000
and,believe,410.000000000000000
not,out,410.000000000000000
know,have,410.000000000000000
has,but,410.000000000000000
one,they,410.000000000000000
talking,about,410.000000000000000
are,when,410.000000000000000
can,out,409.000000000000000
that,after,409.000000000000000
than,are,409.000000000000000
that,over,409.000000000000000
and,every,409.000000000000000
good,you,408.000000000000000
for,had,408.000000000000000
not,his,408.000000000000000
for,been,408.000000000000000
that,government,408.000000000000000
some,other,407.000000000000000
very,for,407.000000000000000
out,not,407.000000000000000
you,here,407.000000000000000
there,been,407.000000000000000
not,other,407.000000000000000
this,know,406.000000000000000
something,and,406.000000000000000
will,they,406.000000000000000
this,case,406.000000000000000
believe,and,406.000000000000000
after,that,406.000000000000000
for,may,406.000000000000000
for,each,406.000000000000000
have,other,406.000000000000000
and,few,406.000000000000000
much,you,406.000000000000000
with,just,405.000000000000000
its,that,405.000000000000000
this,very,405.000000000000000
and,come,405.000000000000000
have,when,405.000000000000000
was,only,405.000000000000000
and,run,405.000000000000000
would,any,405.000000000000000
are,don,404.000000000000000
years,ago,404.000000000000000
state,and,404.000000000000000
and,better,404.000000000000000
you,other,403.000000000000000
who,they,403.000000000000000
have,has,402.000000000000000
then,for,402.000000000000000
made,that,402.000000000000000
make,you,402.000000000000000
who,their,401.000000000000000
how,for,401.000000000000000
that,point,401.000000000000000
and,second,401.000000000000000
much,than,401.000000000000000
should,you,401.000000000000000
would,from,401.000000000000000
and,part,401.000000000000000
one,from,401.000000000000000
that,work,401.000000000000000
key,and,401.000000000000000
that,she,401.000000000000000
that,system,400.000000000000000
may,but,400.000000000000000
are,like,400.000000000000000
been,have,400.000000000000000
must,that,400.000000000000000
think,for,399.000000000000000
how,about,399.000000000000000
into,this,398.000000000000000
what,your,398.000000000000000
must,and,398.000000000000000
and,against,397.000000000000000
and,version,397.000000000000000
what,there,397.000000000000000
you,must,397.000000000000000
other,with,396.000000000000000
here,are,396.000000000000000
these,you,396.000000000000000
and,great,395.000000000000000
many,people,395.000000000000000
are,good,395.000000000000000
not,more,395.000000000000000
here,you,395.000000000000000
time,was,395.000000000000000
that,never,394.000000000000000
and,mail,394.000000000000000
said,was,394.000000000000000
make,for,394.000000000000000
are,two,393.000000000000000
and,high,393.000000000000000
she,and,393.000000000000000
which,would,393.000000000000000
let,you,393.000000000000000
with,than,392.000000000000000
can,all,392.000000000000000
have,only,392.000000000000000
has,from,392.000000000000000
any,not,392.000000000000000
more,with,392.000000000000000
that,true,392.000000000000000
part,and,391.000000000000000
work,with,391.000000000000000
think,they,391.000000000000000
and,fact,391.000000000000000
was,which,391.000000000000000
other,not,391.000000000000000
this,point,391.000000000000000
they,did,391.000000000000000
will,your,390.000000000000000
list,and,390.000000000000000
them,this,390.000000000000000
for,our,390.000000000000000
have,use,390.000000000000000
have,these,389.000000000000000
and,world,389.000000000000000
that,still,389.000000000000000
more,have,389.000000000000000
his,with,389.000000000000000
not,much,389.000000000000000
but,like,388.000000000000000
says,that,388.000000000000000
that,believe,387.000000000000000
there,many,387.000000000000000
last,year,387.000000000000000
from,who,387.000000000000000
from,will,387.000000000000000
they,one,387.000000000000000
come,with,387.000000000000000
mail,and,386.000000000000000
with,don,386.000000000000000
sure,you,386.000000000000000
this,get,386.000000000000000
using,for,386.000000000000000
anyone,any,386.000000000000000
please,mail,385.000000000000000
where,are,385.000000000000000
over,that,385.000000000000000
out,was,385.000000000000000
see,this,385.000000000000000
know,can,384.000000000000000
for,please,384.000000000000000
your,own,384.000000000000000
car,and,384.000000000000000
not,how,384.000000000000000
are,has,384.000000000000000
for,its,383.000000000000000
too,and,383.000000000000000
one,who,382.000000000000000
every,and,382.000000000000000
give,you,381.000000000000000
put,and,381.000000000000000
just,not,381.000000000000000
that,better,381.000000000000000
name,and,381.000000000000000
them,have,381.000000000000000
when,not,380.000000000000000
much,for,380.000000000000000
not,get,380.000000000000000
not,god,380.000000000000000
also,from,380.000000000000000
and,found,380.000000000000000
from,your,380.000000000000000
there,would,379.000000000000000
you,why,379.000000000000000
want,that,379.000000000000000
can,tell,379.000000000000000
also,this,379.000000000000000
after,all,378.000000000000000
old,and,378.000000000000000
that,both,378.000000000000000
because,are,378.000000000000000
were,but,378.000000000000000
have,also,378.000000000000000
have,get,377.000000000000000
you,had,377.000000000000000
with,how,377.000000000000000
for,should,377.000000000000000
and,best,377.000000000000000
and,thanks,376.000000000000000
have,how,376.000000000000000
very,good,376.000000000000000
does,you,375.000000000000000
these,have,375.000000000000000
some,from,375.000000000000000
this,could,375.000000000000000
all,who,375.000000000000000
please,you,374.000000000000000
don,with,374.000000000000000
case,and,374.000000000000000
with,these,374.000000000000000
little,and,374.000000000000000
you,because,374.000000000000000
program,that,374.000000000000000
from,their,374.000000000000000
with,people,374.000000000000000
this,group,374.000000000000000
would,more,374.000000000000000
then,have,373.000000000000000
were,from,372.000000000000000
and,state,372.000000000000000
think,was,372.000000000000000
and,long,372.000000000000000
time,have,372.000000000000000
just,with,372.000000000000000
them,not,372.000000000000000
that,since,372.000000000000000
there,way,372.000000000000000
all,there,371.000000000000000
and,three,371.000000000000000
from,some,371.000000000000000
you,look,371.000000000000000
you,good,371.000000000000000
and,years,370.000000000000000
found,that,370.000000000000000
all,will,370.000000000000000
system,with,370.000000000000000
what,think,370.000000000000000
their,have,369.000000000000000
may,you,369.000000000000000
one,would,369.000000000000000
life,and,369.000000000000000
really,and,368.000000000000000
for,used,368.000000000000000
they,know,368.000000000000000
from,has,367.000000000000000
one,will,367.000000000000000
your,but,367.000000000000000
for,while,367.000000000000000
how,many,367.000000000000000
again,and,367.000000000000000
but,out,366.000000000000000
all,people,366.000000000000000
might,that,366.000000000000000
there,people,365.000000000000000
that,where,365.000000000000000
please,and,365.000000000000000
read,that,365.000000000000000
are,now,365.000000000000000
and,doesn,365.000000000000000
out,are,365.000000000000000
one,there,364.000000000000000
you,take,364.000000000000000
for,well,364.000000000000000
and,went,364.000000000000000
true,and,364.000000000000000
even,they,364.000000000000000
how,have,364.000000000000000
will,all,364.000000000000000
their,you,364.000000000000000
there,other,363.000000000000000
all,about,363.000000000000000
any,will,363.000000000000000
